,Unnamed: 0,DBA,ZIP,TYPE,CITY,YEAR,LAT,LONG,google_name,address,TRACT,STATE,County
5056,5056,NATURAL MYSTIC WELLNESS CENTER,81211.0,Med,Buena Vista,2018,38.8421513,-106.1318374,Natural Mystic Wellness Center,"204 E Main St, Buena Vista, CO 81211, United States",402.0,Colorado,Chaffee
5057,5057,NATURAL MYSTIC WELLNESS CENTER,81211.0,Med,Buena Vista,2019,38.8421513,-106.1318374,Natural Mystic Wellness Center,"204 E Main St, Buena Vista, CO 81211, United States",402.0,Colorado,Chaffee
5058,5058,NATURAL REMEDIES,80202.0,Med & Rec,Denver,2014,39.7500519,-104.9976159,High Level Health,"1620 Market St, Denver, CO 80202, United States",1704.0,Colorado,Denver
5059,5059,NATURAL REMEDIES,80202.0,Med & Rec,Denver,2015,39.7500519,-104.9976159,High Level Health,"1620 Market St, Denver, CO 80202, United States",1704.0,Colorado,Denver
5060,5060,NATURAL REMEDIES,80202.0,Med & Rec,Denver,2016,39.7500519,-104.9976159,High Level Health,"1620 Market St, Denver, CO 80202, United States",1704.0,Colorado,Denver
5061,5061,NATURAL REMEDIES,80202.0,Med & Rec,Denver,2017,39.7500519,-104.9976159,High Level Health,"1620 Market St, Denver, CO 80202, United States",1704.0,Colorado,Denver
5062,5062,NATURAL REMEDIES,80202.0,Med & Rec,Denver,2018,39.7500519,-104.9976159,High Level Health,"1620 Market St, Denver, CO 80202, United States",1704.0,Colorado,Denver
5063,5063,NATURAL SELECTIONS,80234.0,Rec,Northglenn,2015,39.8834925,-104.9973905,Callie's Cannabis Shoppe,"920 W 104th Ave, Northglenn, CO 80234, United States",9304.0,Colorado,Adams
5064,5064,NATURAL SELECTIONS,80234.0,Rec,Northglenn,2016,39.8834925,-104.9973905,Callie's Cannabis Shoppe,"920 W 104th Ave, Northglenn, CO 80234, United States",9304.0,Colorado,Adams
5065,5065,NATURAL SELECTIONS,80234.0,Rec,Northglenn,2017,39.8834925,-104.9973905,Callie's Cannabis Shoppe,"920 W 104th Ave, Northglenn, CO 80234, United States",9304.0,Colorado,Adams
5066,5066,NATURAL SELECTIONS,80234.0,Rec,Northglenn,2018,39.8834925,-104.9973905,Callie's Cannabis Shoppe,"920 W 104th Ave, Northglenn, CO 80234, United States",9304.0,Colorado,Adams
5067,5067,NATURAL SELECTIONS,80234.0,Rec,Northglenn,2019,39.8834925,-104.9973905,Callie's Cannabis Shoppe,"920 W 104th Ave, Northglenn, CO 80234, United States",9304.0,Colorado,Adams
5068,5068,NATURAL SELECTIONS,80260.0,Med,Federal Heights,2015,39.8502714,-105.0068326,Green Sativa,"8411 N Pecos St Unit H, Federal Heights, CO 80260, United States",9320.0,Colorado,Adams
5069,5069,NATURAL SELECTIONS,80260.0,Med,Federal Heights,2016,39.8502714,-105.0068326,Green Sativa,"8411 N Pecos St Unit H, Federal Heights, CO 80260, United States",9320.0,Colorado,Adams
5070,5070,NATURAL SELECTIONS,80260.0,Med,Federal Heights,2017,39.8502714,-105.0068326,Green Sativa,"8411 N Pecos St Unit H, Federal Heights, CO 80260, United States",9320.0,Colorado,Adams
5071,5071,NATURALEAF,80903.0,Med,Colorado Springs,2014,38.819569,-104.8245521,Naturaleaf Medical Marijuana Dispensary South,"1004 S Tejon St, Colorado Springs, CO 80903, United States",2300.0,Colorado,El Paso
5072,5072,NATURALEAF,80903.0,Med,Colorado Springs,2015,38.819569,-104.8245521,Naturaleaf Medical Marijuana Dispensary South,"1004 S Tejon St, Colorado Springs, CO 80903, United States",2300.0,Colorado,El Paso
5073,5073,NATURALEAF,80903.0,Med,Colorado Springs,2016,38.819569,-104.8245521,Naturaleaf Medical Marijuana Dispensary South,"1004 S Tejon St, Colorado Springs, CO 80903, United States",2300.0,Colorado,El Paso
5074,5074,NATURALEAF,80903.0,Med,Colorado Springs,2017,38.819569,-104.8245521,Naturaleaf Medical Marijuana Dispensary South,"1004 S Tejon St, Colorado Springs, CO 80903, United States",2300.0,Colorado,El Paso
5075,5075,NATURALEAF,80903.0,Med,Colorado Springs,2018,38.819569,-104.8245521,Naturaleaf Medical Marijuana Dispensary South,"1004 S Tejon St, Colorado Springs, CO 80903, United States",2300.0,Colorado,El Paso
5076,5076,NATURALEAF,80903.0,Med,Colorado Springs,2019,38.819569,-104.8245521,Naturaleaf Medical Marijuana Dispensary South,"1004 S Tejon St, Colorado Springs, CO 80903, United States",2300.0,Colorado,El Paso
5077,5077,NATURALEAF,80903.0,Med,Colorado Springs,2020,38.819569,-104.8245521,Naturaleaf Medical Marijuana Dispensary South,"1004 S Tejon St, Colorado Springs, CO 80903, United States",2300.0,Colorado,El Paso
5078,5078,NATURALEAF,80903.0,Med,Colorado Springs,2021,38.819569,-104.8245521,Naturaleaf Medical Marijuana Dispensary South,"1004 S Tejon St, Colorado Springs, CO 80903, United States",2300.0,Colorado,El Paso
5079,5079,NATURALEAF,80903.0,Med,Colorado Springs,2022,38.819569,-104.8245521,Naturaleaf Medical Marijuana Dispensary South,"1004 S Tejon St, Colorado Springs, CO 80903, United States",2300.0,Colorado,El Paso
5080,5080,NATURALEAF,80909.0,Med,Colorado Springs,2015,38.8538465,-104.7781696,Naturaleaf Medical Marijuana Dispensary Central,"2727 Palmer Park Blvd D, Colorado Springs, CO 80909, United States",700.0,Colorado,El Paso
5081,5081,NATURALEAF,80909.0,Med,Colorado Springs,2016,38.8538465,-104.7781696,Naturaleaf Medical Marijuana Dispensary Central,"2727 Palmer Park Blvd D, Colorado Springs, CO 80909, United States",700.0,Colorado,El Paso
5082,5082,NATURALEAF,80909.0,Med,Colorado Springs,2017,38.8538465,-104.7781696,Naturaleaf Medical Marijuana Dispensary Central,"2727 Palmer Park Blvd D, Colorado Springs, CO 80909, United States",700.0,Colorado,El Paso
5083,5083,NATURALEAF,80909.0,Med,Colorado Springs,2018,38.8538465,-104.7781696,Naturaleaf Medical Marijuana Dispensary Central,"2727 Palmer Park Blvd D, Colorado Springs, CO 80909, United States",700.0,Colorado,El Paso
5084,5084,NATURALEAF,80909.0,Med,Colorado Springs,2019,38.8538465,-104.7781696,Naturaleaf Medical Marijuana Dispensary Central,"2727 Palmer Park Blvd D, Colorado Springs, CO 80909, United States",700.0,Colorado,El Paso
5085,5085,NATURALEAF,80909.0,Med,Colorado Springs,2020,38.8538465,-104.7781696,Naturaleaf Medical Marijuana Dispensary Central,"2727 Palmer Park Blvd D, Colorado Springs, CO 80909, United States",700.0,Colorado,El Paso
5086,5086,NATURALEAF,80909.0,Med,Colorado Springs,2021,38.8538465,-104.7781696,Naturaleaf Medical Marijuana Dispensary Central,"2727 Palmer Park Blvd D, Colorado Springs, CO 80909, United States",700.0,Colorado,El Paso
5087,5087,NATURALEAF,80909.0,Med,Colorado Springs,2022,38.8538465,-104.7781696,Naturaleaf Medical Marijuana Dispensary Central,"2727 Palmer Park Blvd D, Colorado Springs, CO 80909, United States",700.0,Colorado,El Paso
5088,5088,NATURALEAF,80918.0,Med,Colorado Springs,2020,38.9172838,-104.78729,Naturaleaf Medical Marijuana Dispensary North,"5875 Lehman Dr #100, Colorado Springs, CO 80918, United States",7700.0,Colorado,El Paso
5089,5089,NATURALEAF,80918.0,Med,Colorado Springs,2021,38.9172838,-104.78729,Naturaleaf Medical Marijuana Dispensary North,"5875 Lehman Dr #100, Colorado Springs, CO 80918, United States",7700.0,Colorado,El Paso
5090,5090,NATURALEAF,80918.0,Med,Colorado Springs,2022,38.9172838,-104.78729,Naturaleaf Medical Marijuana Dispensary North,"5875 Lehman Dr #100, Colorado Springs, CO 80918, United States",7700.0,Colorado,El Paso
5091,5091,NATURE'S HERBS & WELLNESS CENTER,80631.0,Rec,Garden City,2014,40.3943383,-104.6865445,Nature's Herbs and Wellness,"540 27th St, Garden City, CO 80631, United States",800.0,Colorado,Weld
5092,5092,NATURE'S HERBS AND WELLNESS DTC,80231.0,Med & Rec,Denver,2015,39.6989165,-104.9834712,The Herbal Cure,"985 S Logan St, Denver, CO 80209, United States",2901.0,Colorado,Denver
5093,5093,NATURE'S HERBS AND WELLNESS DTC,80231.0,Med & Rec,Denver,2016,39.6989165,-104.9834712,The Herbal Cure,"985 S Logan St, Denver, CO 80209, United States",2901.0,Colorado,Denver
5094,5094,NATURE'S HERBS AND WELLNESS DTC,80231.0,Med & Rec,Denver,2017,39.6989165,-104.9834712,The Herbal Cure,"985 S Logan St, Denver, CO 80209, United States",2901.0,Colorado,Denver
5095,5095,NATURE'S HERBS AND WELLNESS DTC,80231.0,Med & Rec,Denver,2018,39.6989165,-104.9834712,The Herbal Cure,"985 S Logan St, Denver, CO 80209, United States",2901.0,Colorado,Denver
5096,5096,NATURE'S HERBS AND WELLNESS DTC,80231.0,Med & Rec,Denver,2019,39.6989165,-104.9834712,The Herbal Cure,"985 S Logan St, Denver, CO 80209, United States",2901.0,Colorado,Denver
5097,5097,NATURE'S HERBS AND WELLNESS DTC,80231.0,Med & Rec,Denver,2020,39.6989165,-104.9834712,The Herbal Cure,"985 S Logan St, Denver, CO 80209, United States",2901.0,Colorado,Denver
5098,5098,NATURE'S HERBS AND WELLNESS DTC,80231.0,Med & Rec,Denver,2021,39.6989165,-104.9834712,The Herbal Cure,"985 S Logan St, Denver, CO 80209, United States",2901.0,Colorado,Denver
5099,5099,NATURE'S HERBS DTC,80231.0,Med,Denver,2016,39.6521281,-104.8806478,Nature's Medicine South Denver,"9206 E Hampden Ave, Denver, CO 80231, United States",6810.0,Colorado,Denver
5100,5100,NATURE'S MEDICINE,80234.0,Med & Rec,Northglenn,2021,39.8882457,-104.9937899,Nature's Medicine,"10575 Melody Dr #102, Northglenn, CO 80234, United States",9323.0,Colorado,Adams
5101,5101,NATURE'S MEDICINE,80234.0,Med & Rec,Northglenn,2022,39.8882457,-104.9937899,Nature's Medicine,"10575 Melody Dr #102, Northglenn, CO 80234, United States",9323.0,Colorado,Adams
5102,5102,NATURE'S OF SEDGWICK,80749.0,Med & Rec,Sedgwick,2020,40.9345595,-102.5238733,Nature's Herbs and Wellness Dispensary - Sedgwick,"107 Main Ave, Sedgwick, CO 80749, United States",968300.0,Colorado,Sedgwick
5103,5103,NATURE'S OF SEDGWICK,80749.0,Med & Rec,Sedgwick,2021,40.9345595,-102.5238733,Nature's Herbs and Wellness Dispensary - Sedgwick,"107 Main Ave, Sedgwick, CO 80749, United States",968300.0,Colorado,Sedgwick
5104,5104,NATURE'S OF SEDGWICK,80749.0,Med & Rec,Sedgwick,2022,40.9345595,-102.5238733,Nature's Herbs and Wellness Dispensary - Sedgwick,"107 Main Ave, Sedgwick, CO 80749, United States",968300.0,Colorado,Sedgwick
5105,5105,NATURE'S SPIRIT,80461.0,Rec,Leadville,2014,39.2496447,-106.2915289,Nature's Spirit,"113 E 7th St, Leadville, CO 80461, United States",961702.0,Colorado,Lake
5106,5106,NATURE'S SPIRIT,80461.0,Rec,Leadville,2015,39.2496447,-106.2915289,Nature's Spirit,"113 E 7th St, Leadville, CO 80461, United States",961702.0,Colorado,Lake
5107,5107,NATURE'S SPIRIT,80461.0,Rec,Leadville,2016,39.2496447,-106.2915289,Nature's Spirit,"113 E 7th St, Leadville, CO 80461, United States",961702.0,Colorado,Lake
5108,5108,NATURE'S SPIRIT,80461.0,Rec,Leadville,2017,39.2496447,-106.2915289,Nature's Spirit,"113 E 7th St, Leadville, CO 80461, United States",961702.0,Colorado,Lake
5109,5109,NATURE?S BEST,80246.0,Med,Glendale,2014,39.707703,-104.9401154,Star Buds Recreational Marijuana Dispensary Glendale,"492 S Colorado Blvd, Glendale, CO 80246, United States",4952.0,Colorado,Arapahoe
5110,5110,NATURE?S BEST,802468202.0,Med,Glendale,2014,39.700488,-104.9387422,The Green Solution Dispensary,"4151 E Kentucky Ave, Glendale, CO 80246, United States",4952.0,Colorado,Arapahoe
5111,5111,NATURE?S WAY WELLNESS CENTER,80907.0,Med,Colorado Springs,2014,38.9039903,-104.7753044,Nature's Way Wellness Center Inc,"5012 N Academy Blvd, Colorado Springs, CO 80918, United States",202.0,Colorado,El Paso
5112,5112,NATURES BEST,80246.0,Med & Rec,Glendale,2014,39.700488,-104.9387422,The Green Solution Dispensary,"4151 E Kentucky Ave, Glendale, CO 80246, United States",4952.0,Colorado,Arapahoe
5113,5113,NATURES BEST,80246.0,Med & Rec,Glendale,2015,39.700488,-104.9387422,The Green Solution Dispensary,"4151 E Kentucky Ave, Glendale, CO 80246, United States",4952.0,Colorado,Arapahoe
5114,5114,NATURES BEST,80246.0,Med & Rec,Glendale,2016,39.700488,-104.9387422,The Green Solution Dispensary,"4151 E Kentucky Ave, Glendale, CO 80246, United States",4952.0,Colorado,Arapahoe
5115,5115,NATURES BEST,80246.0,Med & Rec,Glendale,2017,39.700488,-104.9387422,The Green Solution Dispensary,"4151 E Kentucky Ave, Glendale, CO 80246, United States",4952.0,Colorado,Arapahoe
5116,5116,NATURES BEST,80246.0,Med & Rec,Glendale,2018,39.700488,-104.9387422,The Green Solution Dispensary,"4151 E Kentucky Ave, Glendale, CO 80246, United States",4952.0,Colorado,Arapahoe
5117,5117,NATURES BEST,802468202.0,Med,Glendale,2014,39.700488,-104.9387422,The Green Solution Dispensary,"4151 E Kentucky Ave, Glendale, CO 80246, United States",4952.0,Colorado,Arapahoe
5118,5118,NATURES BEST,802468202.0,Med,Glendale,2015,39.700488,-104.9387422,The Green Solution Dispensary,"4151 E Kentucky Ave, Glendale, CO 80246, United States",4952.0,Colorado,Arapahoe
5119,5119,NATURES BEST,802468202.0,Med,Glendale,2016,39.700488,-104.9387422,The Green Solution Dispensary,"4151 E Kentucky Ave, Glendale, CO 80246, United States",4952.0,Colorado,Arapahoe
5120,5120,NATURES CURE,80216.0,Med & Rec,Denver,2015,39.6989165,-104.9834712,The Herbal Cure,"985 S Logan St, Denver, CO 80209, United States",2901.0,Colorado,Denver
5121,5121,NATURES CURE,80216.0,Med & Rec,Denver,2016,39.6989165,-104.9834712,The Herbal Cure,"985 S Logan St, Denver, CO 80209, United States",2901.0,Colorado,Denver
5122,5122,NATURES CURE,80219.0,Med & Rec,Denver,2014,39.6989165,-104.9834712,The Herbal Cure,"985 S Logan St, Denver, CO 80209, United States",2901.0,Colorado,Denver
5123,5123,NATURES CURE,80219.0,Med & Rec,Denver,2015,39.6989165,-104.9834712,The Herbal Cure,"985 S Logan St, Denver, CO 80209, United States",2901.0,Colorado,Denver
5124,5124,NATURES CURE III,80218.0,Med & Rec,Denver,2014,39.6989165,-104.9834712,The Herbal Cure,"985 S Logan St, Denver, CO 80209, United States",2901.0,Colorado,Denver
5125,5125,NATURES CURE III,80218.0,Med & Rec,Denver,2015,39.6989165,-104.9834712,The Herbal Cure,"985 S Logan St, Denver, CO 80209, United States",2901.0,Colorado,Denver
5126,5126,"NATURES CURE III,",80218.0,Med,Denver,2014,39.6989165,-104.9834712,The Herbal Cure,"985 S Logan St, Denver, CO 80209, United States",2901.0,Colorado,Denver
5127,5127,NATURES GIFT SHOP,81007.0,Rec,Pueblo West,2014,38.3394315,-104.7351097,Nature's Gift Shop Pueblo West Dispensary,"148 E Assembly Dr, Pueblo West, CO 81007, United States",2923.0,Colorado,Pueblo
5128,5128,NATURES GIFT SHOP,81007.0,Rec,Pueblo West,2015,38.3394315,-104.7351097,Nature's Gift Shop Pueblo West Dispensary,"148 E Assembly Dr, Pueblo West, CO 81007, United States",2923.0,Colorado,Pueblo
5129,5129,NATURES GIFT SHOP,81007.0,Rec,Pueblo West,2016,38.3394315,-104.7351097,Nature's Gift Shop Pueblo West Dispensary,"148 E Assembly Dr, Pueblo West, CO 81007, United States",2923.0,Colorado,Pueblo
5130,5130,NATURES GIFT SHOP,81007.0,Rec,Pueblo West,2017,38.3394315,-104.7351097,Nature's Gift Shop Pueblo West Dispensary,"148 E Assembly Dr, Pueblo West, CO 81007, United States",2923.0,Colorado,Pueblo
5131,5131,NATURES GIFT SHOP,81007.0,Rec,Pueblo West,2018,38.3394315,-104.7351097,Nature's Gift Shop Pueblo West Dispensary,"148 E Assembly Dr, Pueblo West, CO 81007, United States",2923.0,Colorado,Pueblo
5132,5132,NATURES GIFT SHOP,81007.0,Rec,Pueblo West,2019,38.3394315,-104.7351097,Nature's Gift Shop Pueblo West Dispensary,"148 E Assembly Dr, Pueblo West, CO 81007, United States",2923.0,Colorado,Pueblo
5133,5133,NATURES GIFT SHOP,81007.0,Rec,Pueblo West,2020,38.3394315,-104.7351097,Nature's Gift Shop Pueblo West Dispensary,"148 E Assembly Dr, Pueblo West, CO 81007, United States",2923.0,Colorado,Pueblo
5134,5134,NATURES GIFT SHOP,81007.0,Rec,Pueblo West,2021,38.3394315,-104.7351097,Nature's Gift Shop Pueblo West Dispensary,"148 E Assembly Dr, Pueblo West, CO 81007, United States",2923.0,Colorado,Pueblo
5135,5135,NATURES GIFT SHOP,81007.0,Rec,Pueblo West,2022,38.3394315,-104.7351097,Nature's Gift Shop Pueblo West Dispensary,"148 E Assembly Dr, Pueblo West, CO 81007, United States",2923.0,Colorado,Pueblo
5136,5136,NATURES HERBS & WELLNESS CENTER,80631.0,Med & Rec,Garden City,2014,40.3943383,-104.6865445,Nature's Herbs and Wellness,"540 27th St, Garden City, CO 80631, United States",800.0,Colorado,Weld
5137,5137,NATURES HERBS & WELLNESS CENTER,80631.0,Med & Rec,Garden City,2015,40.3943383,-104.6865445,Nature's Herbs and Wellness,"540 27th St, Garden City, CO 80631, United States",800.0,Colorado,Weld
5138,5138,NATURES HERBS & WELLNESS CENTER,80631.0,Med & Rec,Garden City,2016,40.3943383,-104.6865445,Nature's Herbs and Wellness,"540 27th St, Garden City, CO 80631, United States",800.0,Colorado,Weld
5139,5139,NATURES HERBS & WELLNESS CENTER,80631.0,Med & Rec,Garden City,2017,40.3943383,-104.6865445,Nature's Herbs and Wellness,"540 27th St, Garden City, CO 80631, United States",800.0,Colorado,Weld
5140,5140,NATURES HERBS & WELLNESS CENTER,80631.0,Med & Rec,Garden City,2018,40.3943383,-104.6865445,Nature's Herbs and Wellness,"540 27th St, Garden City, CO 80631, United States",800.0,Colorado,Weld
5141,5141,NATURES HERBS & WELLNESS CENTER,80631.0,Med & Rec,Garden City,2019,40.3943383,-104.6865445,Nature's Herbs and Wellness,"540 27th St, Garden City, CO 80631, United States",800.0,Colorado,Weld
5142,5142,NATURES HERBS & WELLNESS CENTER,80631.0,Med & Rec,Garden City,2020,40.3943383,-104.6865445,Nature's Herbs and Wellness,"540 27th St, Garden City, CO 80631, United States",800.0,Colorado,Weld
5143,5143,NATURES HERBS & WELLNESS CENTER,80631.0,Med & Rec,Garden City,2021,40.3943383,-104.6865445,Nature's Herbs and Wellness,"540 27th St, Garden City, CO 80631, United States",800.0,Colorado,Weld
5144,5144,NATURES HERBS & WELLNESS CENTER,80631.0,Med & Rec,Garden City,2022,40.3943383,-104.6865445,Nature's Herbs and Wellness,"540 27th St, Garden City, CO 80631, United States",800.0,Colorado,Weld
5145,5145,NATURES HERBS & WELLNESS CENTER II,80705.0,Med & Rec,Log Lane Village,2014,40.2664966,-103.8254367,Nature's Herbs and Wellness - Log Lane Village,"17224 N Frontage Rd, Fort Morgan, CO 80701, United States",300.0,Colorado,Morgan
5146,5146,NATURES HERBS & WELLNESS CENTER II,80705.0,Med & Rec,Log Lane Village,2015,40.2664966,-103.8254367,Nature's Herbs and Wellness - Log Lane Village,"17224 N Frontage Rd, Fort Morgan, CO 80701, United States",300.0,Colorado,Morgan
5147,5147,NATURES HERBS & WELLNESS CENTER II,80705.0,Med & Rec,Log Lane Village,2016,40.2664966,-103.8254367,Nature's Herbs and Wellness - Log Lane Village,"17224 N Frontage Rd, Fort Morgan, CO 80701, United States",300.0,Colorado,Morgan
5148,5148,NATURES HERBS & WELLNESS CENTER II,80705.0,Med & Rec,Log Lane Village,2017,40.2664966,-103.8254367,Nature's Herbs and Wellness - Log Lane Village,"17224 N Frontage Rd, Fort Morgan, CO 80701, United States",300.0,Colorado,Morgan
5149,5149,NATURES HERBS & WELLNESS CENTER II,80705.0,Med & Rec,Log Lane Village,2018,40.2664966,-103.8254367,Nature's Herbs and Wellness - Log Lane Village,"17224 N Frontage Rd, Fort Morgan, CO 80701, United States",300.0,Colorado,Morgan
5150,5150,NATURES HERBS & WELLNESS CENTER II,80705.0,Med & Rec,Log Lane Village,2019,40.2664966,-103.8254367,Nature's Herbs and Wellness - Log Lane Village,"17224 N Frontage Rd, Fort Morgan, CO 80701, United States",300.0,Colorado,Morgan
5151,5151,NATURES HERBS & WELLNESS CENTER II,80705.0,Med & Rec,Log Lane Village,2020,40.2664966,-103.8254367,Nature's Herbs and Wellness - Log Lane Village,"17224 N Frontage Rd, Fort Morgan, CO 80701, United States",300.0,Colorado,Morgan
5152,5152,NATURES HERBS & WELLNESS CENTER II,80705.0,Med & Rec,Log Lane Village,2021,40.2664966,-103.8254367,Nature's Herbs and Wellness - Log Lane Village,"17224 N Frontage Rd, Fort Morgan, CO 80701, United States",300.0,Colorado,Morgan
5153,5153,NATURES HERBS & WELLNESS CENTER II,80705.0,Med & Rec,Log Lane Village,2022,40.2664966,-103.8254367,Nature's Herbs and Wellness - Log Lane Village,"17224 N Frontage Rd, Fort Morgan, CO 80701, United States",300.0,Colorado,Morgan
5154,5154,NATURES HERBS & WELLNESS CENTER III,80543.0,Rec,Milliken,2019,40.3305689,-104.8333214,Nature's of Milliken,"3220 Center Dr, Milliken, CO 80543, United States",2101.0,Colorado,Weld
5155,5155,NATURES HERBS & WELLNESS CENTER III,80543.0,Rec,Milliken,2020,40.3305689,-104.8333214,Nature's of Milliken,"3220 Center Dr, Milliken, CO 80543, United States",2101.0,Colorado,Weld
5156,5156,NATURES HERBS & WELLNESS CENTER III,80543.0,Rec,Milliken,2021,40.3305689,-104.8333214,Nature's of Milliken,"3220 Center Dr, Milliken, CO 80543, United States",2101.0,Colorado,Weld
5157,5157,NATURES HERBS & WELLNESS CENTER III,80543.0,Rec,Milliken,2022,40.3305689,-104.8333214,Nature's of Milliken,"3220 Center Dr, Milliken, CO 80543, United States",2101.0,Colorado,Weld
5158,5158,NATURES HERBS AND WELLNESS CENTER II,80705.0,Rec,Log Lane Village,2014,40.2664966,-103.8254367,Nature's Herbs and Wellness - Log Lane Village,"17224 N Frontage Rd, Fort Morgan, CO 80701, United States",300.0,Colorado,Morgan
5159,5159,NATURES HERBS AND WELLNESS CENTER III,80543.0,Rec,Milliken,2018,40.3305689,-104.8333214,Nature's of Milliken,"3220 Center Dr, Milliken, CO 80543, United States",2101.0,Colorado,Weld
5160,5160,NATURES HERBS AND WELLNESS CENTER III,80543.0,Rec,Milliken,2019,40.3305689,-104.8333214,Nature's of Milliken,"3220 Center Dr, Milliken, CO 80543, United States",2101.0,Colorado,Weld
5161,5161,NATURES HERBS AND WELLNESS DTC,80231.0,Med,Denver,2017,39.6989165,-104.9834712,The Herbal Cure,"985 S Logan St, Denver, CO 80209, United States",2901.0,Colorado,Denver
5162,5162,NATURES HERBS AND WELLNESS DTC,80231.0,Med,Denver,2018,39.6989165,-104.9834712,The Herbal Cure,"985 S Logan St, Denver, CO 80209, United States",2901.0,Colorado,Denver
5163,5163,NATURES HERBS AND WELLNESS DTC,80231.0,Med,Denver,2019,39.6989165,-104.9834712,The Herbal Cure,"985 S Logan St, Denver, CO 80209, United States",2901.0,Colorado,Denver
5164,5164,NATURES HERBS AND WELLNESS DTC,80231.0,Med,Denver,2020,39.6989165,-104.9834712,The Herbal Cure,"985 S Logan St, Denver, CO 80209, United States",2901.0,Colorado,Denver
5165,5165,NATURES HERBS AND WELLNESS DTC,80231.0,Med,Denver,2021,39.6989165,-104.9834712,The Herbal Cure,"985 S Logan St, Denver, CO 80209, United States",2901.0,Colorado,Denver
5166,5166,NATURES KISS,80113.0,Med & Rec,Englewood,2014,39.6378661,-104.9874444,Natures Kiss Recreational Marijuana Dispensary,"4332 S Broadway, Englewood, CO 80113, United States",6300.0,Colorado,Arapahoe
5167,5167,NATURES KISS,80113.0,Med & Rec,Englewood,2015,39.6378661,-104.9874444,Natures Kiss Recreational Marijuana Dispensary,"4332 S Broadway, Englewood, CO 80113, United States",6300.0,Colorado,Arapahoe
5168,5168,NATURES KISS,80113.0,Med & Rec,Englewood,2016,39.6378661,-104.9874444,Natures Kiss Recreational Marijuana Dispensary,"4332 S Broadway, Englewood, CO 80113, United States",6300.0,Colorado,Arapahoe
5169,5169,NATURES KISS,80113.0,Med & Rec,Englewood,2017,39.6378661,-104.9874444,Natures Kiss Recreational Marijuana Dispensary,"4332 S Broadway, Englewood, CO 80113, United States",6300.0,Colorado,Arapahoe
5170,5170,NATURES KISS,80113.0,Med & Rec,Englewood,2018,39.6378661,-104.9874444,Natures Kiss Recreational Marijuana Dispensary,"4332 S Broadway, Englewood, CO 80113, United States",6300.0,Colorado,Arapahoe
5171,5171,NATURES KISS,80113.0,Med & Rec,Englewood,2019,39.6378661,-104.9874444,Natures Kiss Recreational Marijuana Dispensary,"4332 S Broadway, Englewood, CO 80113, United States",6300.0,Colorado,Arapahoe
5172,5172,NATURES KISS,80113.0,Med & Rec,Englewood,2020,39.6378661,-104.9874444,Natures Kiss Recreational Marijuana Dispensary,"4332 S Broadway, Englewood, CO 80113, United States",6300.0,Colorado,Arapahoe
5173,5173,NATURES KISS,80113.0,Med & Rec,Englewood,2021,39.6378661,-104.9874444,Natures Kiss Recreational Marijuana Dispensary,"4332 S Broadway, Englewood, CO 80113, United States",6300.0,Colorado,Arapahoe
5174,5174,NATURES KISS,80113.0,Med & Rec,Englewood,2022,39.6378661,-104.9874444,Natures Kiss Recreational Marijuana Dispensary,"4332 S Broadway, Englewood, CO 80113, United States",6300.0,Colorado,Arapahoe
5175,5175,NATURES KISS,80116.0,Med,Franktown,2016,39.6378661,-104.9874444,Natures Kiss Recreational Marijuana Dispensary,"4332 S Broadway, Englewood, CO 80113, United States",6300.0,Colorado,Arapahoe
5176,5176,NATURES MEDICINE,81201.0,Med & Rec,Salida,2014,38.5243646,-106.0174614,Natures Medicine,"7595 US-50 Unit B, Salida, CO 81201, United States",200.0,Colorado,Chaffee
5177,5177,NATURES MEDICINE,81201.0,Med & Rec,Salida,2015,38.5243646,-106.0174614,Natures Medicine,"7595 US-50 Unit B, Salida, CO 81201, United States",200.0,Colorado,Chaffee
5178,5178,NATURES MEDICINE,81201.0,Med & Rec,Salida,2016,38.5243646,-106.0174614,Natures Medicine,"7595 US-50 Unit B, Salida, CO 81201, United States",200.0,Colorado,Chaffee
5179,5179,NATURES MEDICINE,81201.0,Med & Rec,Salida,2017,38.5243646,-106.0174614,Natures Medicine,"7595 US-50 Unit B, Salida, CO 81201, United States",200.0,Colorado,Chaffee
5180,5180,NATURES MEDICINE,81201.0,Med & Rec,Salida,2018,38.5243646,-106.0174614,Natures Medicine,"7595 US-50 Unit B, Salida, CO 81201, United States",200.0,Colorado,Chaffee
5181,5181,NATURES MEDICINE,81201.0,Med & Rec,Salida,2019,38.5243646,-106.0174614,Natures Medicine,"7595 US-50 Unit B, Salida, CO 81201, United States",200.0,Colorado,Chaffee
5182,5182,NATURES MEDICINE,81201.0,Med & Rec,Salida,2020,38.5243646,-106.0174614,Natures Medicine,"7595 US-50 Unit B, Salida, CO 81201, United States",200.0,Colorado,Chaffee
5183,5183,NATURES MEDICINE,81201.0,Med & Rec,Salida,2021,38.5243646,-106.0174614,Natures Medicine,"7595 US-50 Unit B, Salida, CO 81201, United States",200.0,Colorado,Chaffee
5184,5184,NATURES MEDICINE,81201.0,Med & Rec,Salida,2022,38.5243646,-106.0174614,Natures Medicine,"7595 US-50 Unit B, Salida, CO 81201, United States",200.0,Colorado,Chaffee
