,Unnamed: 0.1,Unnamed: 0,DBA,ZIP,TYPE,CITY,YEAR,LAT,LONG,google_name,address,TRACT,STATE,County,New_TRACT,GEOID,INTPTLAT,INTPTLON
4440,4465,4465,MAIN STREET CANNABIS,81082.0,Rec,Trinidad,2015,37.1674627,-104.5083553,Main Street,"401 W Main St, Trinidad, CO 81082, United States",400.0,Colorado,Las Animas,000400,08081000400,+40.5229310,-107.5645542
4441,4466,4466,MAIN STREET CANNABIS,81082.0,Rec,Trinidad,2016,37.1674627,-104.5083553,Main Street,"401 W Main St, Trinidad, CO 81082, United States",400.0,Colorado,Las Animas,000400,08081000400,+40.5229310,-107.5645542
4442,4467,4467,MAIN STREET CANNABIS,81082.0,Rec,Trinidad,2017,37.1674627,-104.5083553,Main Street,"401 W Main St, Trinidad, CO 81082, United States",400.0,Colorado,Las Animas,000400,08081000400,+40.5229310,-107.5645542
4443,4468,4468,MAIN STREET CANNABIS,81082.0,Rec,Trinidad,2018,37.1674627,-104.5083553,Main Street,"401 W Main St, Trinidad, CO 81082, United States",400.0,Colorado,Las Animas,000400,08081000400,+40.5229310,-107.5645542
4444,4469,4469,MAIN STREET CANNABIS,81082.0,Rec,Trinidad,2019,37.1674627,-104.5083553,Main Street,"401 W Main St, Trinidad, CO 81082, United States",400.0,Colorado,Las Animas,000400,08081000400,+40.5229310,-107.5645542
4445,4470,4470,MAIN STREET CANNABIS,81082.0,Rec,Trinidad,2020,37.1674627,-104.5083553,Main Street,"401 W Main St, Trinidad, CO 81082, United States",400.0,Colorado,Las Animas,000400,08081000400,+40.5229310,-107.5645542
4446,4471,4471,MAIN STREET CANNABIS,81082.0,Rec,Trinidad,2021,37.1674627,-104.5083553,Main Street,"401 W Main St, Trinidad, CO 81082, United States",400.0,Colorado,Las Animas,000400,08081000400,+40.5229310,-107.5645542
4447,4472,4472,MAIN STREET CANNABIS,81082.0,Rec,Trinidad,2022,37.1674627,-104.5083553,Main Street,"401 W Main St, Trinidad, CO 81082, United States",400.0,Colorado,Las Animas,000400,08081000400,+40.5229310,-107.5645542
4448,4473,4473,MAKENA,80210.0,Rec,Denver,2021,39.6700492,-104.9872967,Makena Med and Rec Dispensary,"2568 S Broadway, Denver, CO 80210, United States",3002.0,Colorado,Denver,003002,08031003002,+39.6731774,-104.9806072
4449,4474,4474,MAKENA,80210.0,Rec,Denver,2022,39.6700492,-104.9872967,Makena Med and Rec Dispensary,"2568 S Broadway, Denver, CO 80210, United States",3002.0,Colorado,Denver,003002,08031003002,+39.6731774,-104.9806072
4450,4475,4475,MAKENA UNLIMITED,80210.0,Med & Rec,Denver,2020,39.6700492,-104.9872967,Makena Med and Rec Dispensary,"2568 S Broadway, Denver, CO 80210, United States",3002.0,Colorado,Denver,003002,08031003002,+39.6731774,-104.9806072
4451,4476,4476,MAKENA UNLIMITED,80210.0,Med & Rec,Denver,2021,39.6700492,-104.9872967,Makena Med and Rec Dispensary,"2568 S Broadway, Denver, CO 80210, United States",3002.0,Colorado,Denver,003002,08031003002,+39.6731774,-104.9806072
4452,4477,4477,MAKENA UNLIMITED,80210.0,Med & Rec,Denver,2022,39.6700492,-104.9872967,Makena Med and Rec Dispensary,"2568 S Broadway, Denver, CO 80210, United States",3002.0,Colorado,Denver,003002,08031003002,+39.6731774,-104.9806072
4453,4478,4478,MAMMOTH FARMS,80219.0,Med & Rec,Denver,2020,39.7028648,-105.025621,Mammoth Farms Dispensary,"755 S Federal Blvd, Denver, CO 80219, United States",4506.0,Colorado,Denver,004506,08031004506,+39.7004127,-105.0320473
4454,4479,4479,MAMMOTH FARMS,80219.0,Med & Rec,Denver,2021,39.7028648,-105.025621,Mammoth Farms Dispensary,"755 S Federal Blvd, Denver, CO 80219, United States",4506.0,Colorado,Denver,004506,08031004506,+39.7004127,-105.0320473
4455,4480,4480,MAMMOTH FARMS,80219.0,Med & Rec,Denver,2022,39.7028648,-105.025621,Mammoth Farms Dispensary,"755 S Federal Blvd, Denver, CO 80219, United States",4506.0,Colorado,Denver,004506,08031004506,+39.7004127,-105.0320473
4456,4481,4481,MAMMOTH FARMS,81301.0,Rec,Durango,2018,37.2508986,-107.8698309,Mammoth Farms Dispensary,"927 CO-3, Durango, CO 81301, United States",971100.0,Colorado,La Plata,971100,08067971100,+37.2554292,-107.8890742
4457,4482,4482,MAMMOTH FARMS,81301.0,Rec,Durango,2019,37.2508986,-107.8698309,Mammoth Farms Dispensary,"927 CO-3, Durango, CO 81301, United States",971100.0,Colorado,La Plata,971100,08067971100,+37.2554292,-107.8890742
4458,4483,4483,MAMMOTH FARMS,81301.0,Rec,Durango,2020,37.2508986,-107.8698309,Mammoth Farms Dispensary,"927 CO-3, Durango, CO 81301, United States",971100.0,Colorado,La Plata,971100,08067971100,+37.2554292,-107.8890742
4459,4484,4484,MAMMOTH FARMS,81301.0,Rec,Durango,2021,37.2508986,-107.8698309,Mammoth Farms Dispensary,"927 CO-3, Durango, CO 81301, United States",971100.0,Colorado,La Plata,971100,08067971100,+37.2554292,-107.8890742
4460,4485,4485,MANA CANNABIS SUPPLY CO,80204.0,Med & Rec,Denver,2021,39.7296498,-105.0233767,Mana Supply Co.,"2895 W 8th Ave, Denver, CO 80204, United States",800.0,Colorado,Denver,000800,08107000800,+40.1220219,-106.8436992
4461,4486,4486,MANA CANNABIS SUPPLY CO,80204.0,Med & Rec,Denver,2022,39.7296498,-105.0233767,Mana Supply Co.,"2895 W 8th Ave, Denver, CO 80204, United States",800.0,Colorado,Denver,000800,08107000800,+40.1220219,-106.8436992
4462,4487,4487,MARI MEDS,80903.0,Med,Colorado Springs,2019,38.82562180000001,-104.8211133,Marimeds,"222 E Moreno Ave, Colorado Springs, CO 80903, United States",2300.0,Colorado,El Paso,002300,08041002300,+38.8273607,-104.8263328
4463,4488,4488,MARI MEDS,80903.0,Med,Colorado Springs,2020,38.82562180000001,-104.8211133,Marimeds,"222 E Moreno Ave, Colorado Springs, CO 80903, United States",2300.0,Colorado,El Paso,002300,08041002300,+38.8273607,-104.8263328
4464,4489,4489,MARI MEDS,80903.0,Med,Colorado Springs,2021,38.82562180000001,-104.8211133,Marimeds,"222 E Moreno Ave, Colorado Springs, CO 80903, United States",2300.0,Colorado,El Paso,002300,08041002300,+38.8273607,-104.8263328
4465,4490,4490,MARI MEDS,80903.0,Med,Colorado Springs,2022,38.82562180000001,-104.8211133,Marimeds,"222 E Moreno Ave, Colorado Springs, CO 80903, United States",2300.0,Colorado,El Paso,002300,08041002300,+38.8273607,-104.8263328
4466,4491,4491,MARI MEDS INC,80903.0,Med,Colorado Springs,2014,38.82562180000001,-104.8211133,Marimeds,"222 E Moreno Ave, Colorado Springs, CO 80903, United States",2300.0,Colorado,El Paso,002300,08041002300,+38.8273607,-104.8263328
4467,4492,4492,MARI MEDS INC,80903.0,Med,Colorado Springs,2015,38.82562180000001,-104.8211133,Marimeds,"222 E Moreno Ave, Colorado Springs, CO 80903, United States",2300.0,Colorado,El Paso,002300,08041002300,+38.8273607,-104.8263328
4468,4493,4493,MARI MEDS INC,80903.0,Med,Colorado Springs,2016,38.82562180000001,-104.8211133,Marimeds,"222 E Moreno Ave, Colorado Springs, CO 80903, United States",2300.0,Colorado,El Paso,002300,08041002300,+38.8273607,-104.8263328
4469,4494,4494,MARI MEDS INC,80903.0,Med,Colorado Springs,2017,38.82562180000001,-104.8211133,Marimeds,"222 E Moreno Ave, Colorado Springs, CO 80903, United States",2300.0,Colorado,El Paso,002300,08041002300,+38.8273607,-104.8263328
4470,4495,4495,MARI MEDS INC,80903.0,Med,Colorado Springs,2018,38.82562180000001,-104.8211133,Marimeds,"222 E Moreno Ave, Colorado Springs, CO 80903, United States",2300.0,Colorado,El Paso,002300,08041002300,+38.8273607,-104.8263328
4471,4496,4496,MARI MEDS INC,80903.0,Med,Colorado Springs,2019,38.82562180000001,-104.8211133,Marimeds,"222 E Moreno Ave, Colorado Springs, CO 80903, United States",2300.0,Colorado,El Paso,002300,08041002300,+38.8273607,-104.8263328
4472,4497,4497,MARISOL THERAPEUTICS,81004.0,Rec,Pueblo,2019,38.3234436,-104.70439,"Marisol Therapeutics, LLC","922 E Kimble Dr, Pueblo West, CO 81007, United States",2912.0,Colorado,Pueblo,002912,08101002912,+38.3223401,-104.7154064
4473,4498,4498,MARISOL THERAPEUTICS,81007.0,Med & Rec,Pueblo West,2014,38.3234436,-104.70439,"Marisol Therapeutics, LLC","922 E Kimble Dr, Pueblo West, CO 81007, United States",2912.0,Colorado,Pueblo,002912,08101002912,+38.3223401,-104.7154064
4474,4499,4499,MARISOL THERAPEUTICS,81007.0,Med & Rec,Pueblo West,2015,38.3234436,-104.70439,"Marisol Therapeutics, LLC","922 E Kimble Dr, Pueblo West, CO 81007, United States",2912.0,Colorado,Pueblo,002912,08101002912,+38.3223401,-104.7154064
4475,4500,4500,MARISOL THERAPEUTICS,81007.0,Med & Rec,Pueblo West,2016,38.3234436,-104.70439,"Marisol Therapeutics, LLC","922 E Kimble Dr, Pueblo West, CO 81007, United States",2912.0,Colorado,Pueblo,002912,08101002912,+38.3223401,-104.7154064
4476,4501,4501,MARISOL THERAPEUTICS,81007.0,Med & Rec,Pueblo West,2017,38.3234436,-104.70439,"Marisol Therapeutics, LLC","922 E Kimble Dr, Pueblo West, CO 81007, United States",2912.0,Colorado,Pueblo,002912,08101002912,+38.3223401,-104.7154064
4477,4502,4502,MARISOL THERAPEUTICS,81007.0,Med & Rec,Pueblo West,2018,38.3234436,-104.70439,"Marisol Therapeutics, LLC","922 E Kimble Dr, Pueblo West, CO 81007, United States",2912.0,Colorado,Pueblo,002912,08101002912,+38.3223401,-104.7154064
4478,4503,4503,MARISOL THERAPEUTICS,81007.0,Med & Rec,Pueblo West,2019,38.3234436,-104.70439,"Marisol Therapeutics, LLC","922 E Kimble Dr, Pueblo West, CO 81007, United States",2912.0,Colorado,Pueblo,002912,08101002912,+38.3223401,-104.7154064
4479,4504,4504,MARISOL THERAPEUTICS,81007.0,Med & Rec,Pueblo West,2020,38.3234436,-104.70439,"Marisol Therapeutics, LLC","922 E Kimble Dr, Pueblo West, CO 81007, United States",2912.0,Colorado,Pueblo,002912,08101002912,+38.3223401,-104.7154064
4480,4505,4505,"MARISOL THERAPEUTICS,",81007.0,Med & Rec,Pueblo West,2014,38.3234436,-104.70439,"Marisol Therapeutics, LLC","922 E Kimble Dr, Pueblo West, CO 81007, United States",2912.0,Colorado,Pueblo,002912,08101002912,+38.3223401,-104.7154064
4481,4506,4506,MARQUIS CANNABIS,80302.0,Med & Rec,Boulder,2020,40.0171013,-105.2798903,Marquis Cannabis,"1909 Broadway LL, Boulder, CO 80302, United States",12204.0,Colorado,Boulder,012204,08013012204,+40.0176123,-105.2791597
4482,4507,4507,MARQUIS CANNABIS ,80302.0,Med & Rec,Boulder,2020,40.0171013,-105.2798903,Marquis Cannabis,"1909 Broadway LL, Boulder, CO 80302, United States",12204.0,Colorado,Boulder,012204,08013012204,+40.0176123,-105.2791597
4483,4508,4508,MARQUIS CANNABIS ,80302.0,Med & Rec,Boulder,2021,40.0171013,-105.2798903,Marquis Cannabis,"1909 Broadway LL, Boulder, CO 80302, United States",12204.0,Colorado,Boulder,012204,08013012204,+40.0176123,-105.2791597
4484,4509,4509,MARQUIS CANNABIS ,80302.0,Med & Rec,Boulder,2022,40.0171013,-105.2798903,Marquis Cannabis,"1909 Broadway LL, Boulder, CO 80302, United States",12204.0,Colorado,Boulder,012204,08013012204,+40.0176123,-105.2791597
4485,4510,4510,MARTINS NATURAL MEDICINALS,81601.0,Rec,Glenwood Springs,2016,39.5499906,-107.3254249,Martin's Natural Medicinals Dispensary,"216 6th St A, Glenwood Springs, CO 81601, United States",951600.0,Colorado,Garfield,951600,08045951600,+39.9574947,-107.1910632
4486,4511,4511,MARTINS NATURAL MEDICINALS,81601.0,Rec,Glenwood Springs,2017,39.5499906,-107.3254249,Martin's Natural Medicinals Dispensary,"216 6th St A, Glenwood Springs, CO 81601, United States",951600.0,Colorado,Garfield,951600,08045951600,+39.9574947,-107.1910632
4487,4512,4512,MARTINS NATURAL MEDICINALS,81601.0,Rec,Glenwood Springs,2018,39.5499906,-107.3254249,Martin's Natural Medicinals Dispensary,"216 6th St A, Glenwood Springs, CO 81601, United States",951600.0,Colorado,Garfield,951600,08045951600,+39.9574947,-107.1910632
4488,4513,4513,MARTINS NATURAL MEDICINALS,81601.0,Rec,Glenwood Springs,2019,39.5499906,-107.3254249,Martin's Natural Medicinals Dispensary,"216 6th St A, Glenwood Springs, CO 81601, United States",951600.0,Colorado,Garfield,951600,08045951600,+39.9574947,-107.1910632
4489,4514,4514,MARTINS NATURAL MEDICINALS,81601.0,Rec,Glenwood Springs,2020,39.5499906,-107.3254249,Martin's Natural Medicinals Dispensary,"216 6th St A, Glenwood Springs, CO 81601, United States",951600.0,Colorado,Garfield,951600,08045951600,+39.9574947,-107.1910632
4490,4515,4515,MARTINS NATURAL MEDICINALS,81601.0,Rec,Glenwood Springs,2021,39.5499906,-107.3254249,Martin's Natural Medicinals Dispensary,"216 6th St A, Glenwood Springs, CO 81601, United States",951600.0,Colorado,Garfield,951600,08045951600,+39.9574947,-107.1910632
4491,4516,4516,MARY JANE'S HOUSE,80239.0,Med & Rec,Denver,2018,39.77076210000001,-104.8451427,Kind Love Rec & Med Cannabis Dispensary,"3899 Quentin St, Denver, CO 80239, United States",4110.0,Colorado,Denver,004110,08031004110,+39.7674283,-104.8640727
4492,4517,4517,MARY JANE'S HOUSE,80239.0,Med & Rec,Denver,2019,39.77076210000001,-104.8451427,Kind Love Rec & Med Cannabis Dispensary,"3899 Quentin St, Denver, CO 80239, United States",4110.0,Colorado,Denver,004110,08031004110,+39.7674283,-104.8640727
4493,4518,4518,MARY JANE'S HOUSE,80239.0,Med & Rec,Denver,2020,39.77076210000001,-104.8451427,Kind Love Rec & Med Cannabis Dispensary,"3899 Quentin St, Denver, CO 80239, United States",4110.0,Colorado,Denver,004110,08031004110,+39.7674283,-104.8640727
4494,4519,4519,MARY JANE'S HOUSE,80239.0,Med & Rec,Denver,2021,39.77076210000001,-104.8451427,Kind Love Rec & Med Cannabis Dispensary,"3899 Quentin St, Denver, CO 80239, United States",4110.0,Colorado,Denver,004110,08031004110,+39.7674283,-104.8640727
4495,4520,4520,MARY JANES EMPIRE,80438.0,Rec,Empire,2022,39.761127,-105.6828645,Serene Wellness,"13 Park Ave, Empire, CO 80438, United States",14900.0,Colorado,Clear Creek,014900,08019014900,+39.7068626,-105.8380172
4496,4521,4521,MARY'S,80467.0,Med,Oak Creek,2014,40.2761155,-106.9587287,Blue Heron Recreational Dispensary,"100 W Main St, Oak Creek, CO 80467, United States",300.0,Colorado,Routt,000300,08015000300,+38.6064382,-106.1624627
4497,4522,4522,MARYS,80467.0,Med,Oak Creek,2014,40.2761155,-106.9587287,Blue Heron Recreational Dispensary,"100 W Main St, Oak Creek, CO 80467, United States",300.0,Colorado,Routt,000300,08015000300,+38.6064382,-106.1624627
4498,4523,4523,MARYS,80467.0,Med,Oak Creek,2015,40.2761155,-106.9587287,Blue Heron Recreational Dispensary,"100 W Main St, Oak Creek, CO 80467, United States",300.0,Colorado,Routt,000300,08015000300,+38.6064382,-106.1624627
4499,4524,4524,MAYFLOWER GROUP,80218.0,Med,Denver,2018,39.73699120000001,-104.971996,Alternative Medicine on Capitol Hill (AMCH),"1301 N Marion St, Denver, CO 80218, United States",3204.0,Colorado,Denver,003204,08031003204,+39.7384315,-104.9688793
4500,4525,4525,MC CAREGIVERS,80918.0,Med,Colorado Springs,2014,38.9172838,-104.78729,Naturaleaf Medical Marijuana Dispensary North,"5875 Lehman Dr #100, Colorado Springs, CO 80918, United States",7700.0,Colorado,El Paso,007700,08041007700,+38.9187660,-104.8029178
4501,4526,4526,MC CAREGIVERS,80918.0,Med,Colorado Springs,2015,38.9172838,-104.78729,Naturaleaf Medical Marijuana Dispensary North,"5875 Lehman Dr #100, Colorado Springs, CO 80918, United States",7700.0,Colorado,El Paso,007700,08041007700,+38.9187660,-104.8029178
4502,4527,4527,MC CAREGIVERS,80918.0,Med,Colorado Springs,2016,38.9172838,-104.78729,Naturaleaf Medical Marijuana Dispensary North,"5875 Lehman Dr #100, Colorado Springs, CO 80918, United States",7700.0,Colorado,El Paso,007700,08041007700,+38.9187660,-104.8029178
4503,4528,4528,MC CAREGIVERS,80918.0,Med,Colorado Springs,2017,38.9172838,-104.78729,Naturaleaf Medical Marijuana Dispensary North,"5875 Lehman Dr #100, Colorado Springs, CO 80918, United States",7700.0,Colorado,El Paso,007700,08041007700,+38.9187660,-104.8029178
4504,4529,4529,MC CAREGIVERS,80918.0,Med,Colorado Springs,2018,38.9172838,-104.78729,Naturaleaf Medical Marijuana Dispensary North,"5875 Lehman Dr #100, Colorado Springs, CO 80918, United States",7700.0,Colorado,El Paso,007700,08041007700,+38.9187660,-104.8029178
4505,4530,4530,MC CAREGIVERS,80918.0,Med,Colorado Springs,2019,38.9172838,-104.78729,Naturaleaf Medical Marijuana Dispensary North,"5875 Lehman Dr #100, Colorado Springs, CO 80918, United States",7700.0,Colorado,El Paso,007700,08041007700,+38.9187660,-104.8029178
4506,4531,4531,MC CAREGIVERS,80918.0,Med,Colorado Springs,2020,38.9172838,-104.78729,Naturaleaf Medical Marijuana Dispensary North,"5875 Lehman Dr #100, Colorado Springs, CO 80918, United States",7700.0,Colorado,El Paso,007700,08041007700,+38.9187660,-104.8029178
4507,4532,4532,MEADOWS,80210.0,Rec,Denver,2020,39.6967097,-104.9614002,Emerald Fields Recreational Marijuana Dispensary Wash Park,"2215 E Mississippi Ave, Denver, CO 80210, United States",3402.0,Colorado,Denver,003402,08031003402,+39.6974964,-104.9657821
4508,4533,4533,MEADOWS,80210.0,Rec,Denver,2021,39.6967097,-104.9614002,Emerald Fields Recreational Marijuana Dispensary Wash Park,"2215 E Mississippi Ave, Denver, CO 80210, United States",3402.0,Colorado,Denver,003402,08031003402,+39.6974964,-104.9657821
4509,4534,4534,MEDIBIS,80907.0,Med,Colorado Springs,2014,38.8744381,-104.8095053,Maggie's Farm Marijuana Dispensary,"818 E Fillmore St, Colorado Springs, CO 80907, United States",301.0,Colorado,El Paso,000301,08031000301,+39.7730308,-105.0392349
4510,4535,4535,MEDIBIS,80907.0,Med,Colorado Springs,2015,38.8744381,-104.8095053,Maggie's Farm Marijuana Dispensary,"818 E Fillmore St, Colorado Springs, CO 80907, United States",301.0,Colorado,El Paso,000301,08031000301,+39.7730308,-105.0392349
4511,4536,4536,MEDIBIS,80907.0,Med,Colorado Springs,2016,38.8744381,-104.8095053,Maggie's Farm Marijuana Dispensary,"818 E Fillmore St, Colorado Springs, CO 80907, United States",301.0,Colorado,El Paso,000301,08031000301,+39.7730308,-105.0392349
4512,4537,4537,MEDIBIS,80907.0,Med,Colorado Springs,2017,38.8744381,-104.8095053,Maggie's Farm Marijuana Dispensary,"818 E Fillmore St, Colorado Springs, CO 80907, United States",301.0,Colorado,El Paso,000301,08031000301,+39.7730308,-105.0392349
4513,4538,4538,MEDICAL CANNABIS & PARTNERS,80909.0,Med,Colorado Springs,2015,38.8369309,-104.7756133,Medical Cannabis & Partners Marijuana Dispensary (MEDICAL ONLY),"335 N Circle Dr, Colorado Springs, CO 80909, United States",2102.0,Colorado,El Paso,002102,08041002102,+38.8323323,-104.7670208
4514,4539,4539,MEDICAL CANNABIS & PARTNERS,80909.0,Med,Colorado Springs,2016,38.8369309,-104.7756133,Medical Cannabis & Partners Marijuana Dispensary (MEDICAL ONLY),"335 N Circle Dr, Colorado Springs, CO 80909, United States",2102.0,Colorado,El Paso,002102,08041002102,+38.8323323,-104.7670208
4515,4540,4540,MEDICAL CANNABIS & PARTNERS,80909.0,Med,Colorado Springs,2017,38.8369309,-104.7756133,Medical Cannabis & Partners Marijuana Dispensary (MEDICAL ONLY),"335 N Circle Dr, Colorado Springs, CO 80909, United States",2102.0,Colorado,El Paso,002102,08041002102,+38.8323323,-104.7670208
4516,4541,4541,MEDICAL CANNABIS & PARTNERS,80909.0,Med,Colorado Springs,2018,38.8369309,-104.7756133,Medical Cannabis & Partners Marijuana Dispensary (MEDICAL ONLY),"335 N Circle Dr, Colorado Springs, CO 80909, United States",2102.0,Colorado,El Paso,002102,08041002102,+38.8323323,-104.7670208
4517,4542,4542,MEDICAL CANNABIS & PARTNERS,80909.0,Med,Colorado Springs,2019,38.8369309,-104.7756133,Medical Cannabis & Partners Marijuana Dispensary (MEDICAL ONLY),"335 N Circle Dr, Colorado Springs, CO 80909, United States",2102.0,Colorado,El Paso,002102,08041002102,+38.8323323,-104.7670208
4518,4543,4543,MEDICAL CANNABIS & PARTNERS,80909.0,Med,Colorado Springs,2020,38.8369309,-104.7756133,Medical Cannabis & Partners Marijuana Dispensary (MEDICAL ONLY),"335 N Circle Dr, Colorado Springs, CO 80909, United States",2102.0,Colorado,El Paso,002102,08041002102,+38.8323323,-104.7670208
4519,4544,4544,MEDICAL CANNABIS & PARTNERS,80909.0,Med,Colorado Springs,2021,38.8369309,-104.7756133,Medical Cannabis & Partners Marijuana Dispensary (MEDICAL ONLY),"335 N Circle Dr, Colorado Springs, CO 80909, United States",2102.0,Colorado,El Paso,002102,08041002102,+38.8323323,-104.7670208
4520,4545,4545,MEDICAL CANNABIS & PARTNERS,80909.0,Med,Colorado Springs,2022,38.8369309,-104.7756133,Medical Cannabis & Partners Marijuana Dispensary (MEDICAL ONLY),"335 N Circle Dr, Colorado Springs, CO 80909, United States",2102.0,Colorado,El Paso,002102,08041002102,+38.8323323,-104.7670208
4521,4546,4546,"MEDICAL CANNABIS COLORADO,",80222.0,Med,Denver,2014,39.679692,-104.9404162,LivWell Dispensary,"2020 S Colorado Blvd, Denver, CO 80222, United States",5300.0,Colorado,Denver,005300,08041005300,+38.8054848,-104.7755214
4522,4547,4547,MEDICAL HORTICULTURAL SERVICES,81301.0,Med,Durango,2014,37.3035807,-107.8693073,Telluride Bud Company - Durango - Marijuana Dispensary,"3473 Main Ave, Durango, CO 81301, United States",970900.0,Colorado,La Plata,970900,08067970900,+37.3003723,-107.8936415
4523,4548,4548,MEDICAL MARIJUANA CENTER OF CARBONDALE,81623.0,Med,Carbondale,2014,39.4010261,-107.2092094,Medical Marijuana Centers of Colorado Carbondale,"60 N 3rd St, Carbondale, CO 81623, United States",951803.0,Colorado,Garfield,951803,08045951803,+39.4533636,-107.1728606
4524,4549,4549,MEDICAL MARIJUANA CENTER OF CARBONDALE,81623.0,Med,Carbondale,2015,39.4010261,-107.2092094,Medical Marijuana Centers of Colorado Carbondale,"60 N 3rd St, Carbondale, CO 81623, United States",951803.0,Colorado,Garfield,951803,08045951803,+39.4533636,-107.1728606
4525,4550,4550,MEDICAL MARIJUANA OF THE ROCKIES,80443.0,Med,Frisco,2014,39.5873992,-106.0941915,Native Roots Frisco,"861 N Summit Blvd, Frisco, CO 80443, United States",301.0,Colorado,Summit,000301,08031000301,+39.7730308,-105.0392349
4526,4551,4551,MEDICAL MARIJUANA OF THE ROCKIES,80443.0,Med,Frisco,2015,39.5873992,-106.0941915,Native Roots Frisco,"861 N Summit Blvd, Frisco, CO 80443, United States",301.0,Colorado,Summit,000301,08031000301,+39.7730308,-105.0392349
4527,4552,4552,MEDICAL MJ SUPPLY,80033.0,Med,Wheat Ridge,2014,39.778586,-105.099235,Options Cannabis Co.,"9085 W 44th Ave, Wheat Ridge, CO 80033, United States",10403.0,Colorado,Jefferson,010403,08059010403,+39.7789876,-105.1152296
4528,4553,4553,MEDICAL MJ SUPPLY,80033.0,Med,Wheat Ridge,2015,39.778586,-105.099235,Options Cannabis Co.,"9085 W 44th Ave, Wheat Ridge, CO 80033, United States",10403.0,Colorado,Jefferson,010403,08059010403,+39.7789876,-105.1152296
4529,4554,4554,MEDICAL MJ SUPPLY,80033.0,Med,Wheat Ridge,2016,39.778586,-105.099235,Options Cannabis Co.,"9085 W 44th Ave, Wheat Ridge, CO 80033, United States",10403.0,Colorado,Jefferson,010403,08059010403,+39.7789876,-105.1152296
4530,4555,4555,MEDICAL TENT,80907.0,Med,Colorado Springs,2014,38.8965465,-104.8239824,Grow Life Medical Dispensary,"115 E Garden of the Gods Rd, Colorado Springs, CO 80907, United States",302.0,Colorado,El Paso,000302,08031000302,+39.7639304,-105.0462665
4531,4556,4556,MEDICAL TENT,80907.0,Med,Colorado Springs,2015,38.8965465,-104.8239824,Grow Life Medical Dispensary,"115 E Garden of the Gods Rd, Colorado Springs, CO 80907, United States",302.0,Colorado,El Paso,000302,08031000302,+39.7639304,-105.0462665
4532,4557,4557,MEDICAL TENT,80907.0,Med,Colorado Springs,2016,38.8965465,-104.8239824,Grow Life Medical Dispensary,"115 E Garden of the Gods Rd, Colorado Springs, CO 80907, United States",302.0,Colorado,El Paso,000302,08031000302,+39.7639304,-105.0462665
4533,4558,4558,MEDICAL TENT,80907.0,Med,Colorado Springs,2017,38.8965465,-104.8239824,Grow Life Medical Dispensary,"115 E Garden of the Gods Rd, Colorado Springs, CO 80907, United States",302.0,Colorado,El Paso,000302,08031000302,+39.7639304,-105.0462665
4534,4559,4559,MEDICINAL OASIS,80212.0,Rec,Mountain View,2014,39.7762697,-105.0563828,Oasis Cannabis Superstore,"5440 W 44th Ave, Denver, CO 80212, United States",10603.0,Colorado,Jefferson,010603,08059010603,+39.7729915,-105.0673281
4535,4560,4560,MEDICINAL OASIS,80212.0,Rec,Mountain View,2015,39.7762697,-105.0563828,Oasis Cannabis Superstore,"5440 W 44th Ave, Denver, CO 80212, United States",10603.0,Colorado,Jefferson,010603,08059010603,+39.7729915,-105.0673281
4536,4561,4561,MEDICINAL OASIS,80222.0,Med & Rec,Denver,2014,39.678747,-104.9145173,Oasis Cannabis Superstore,"6359 E Evans Ave, Denver, CO 80222, United States",5200.0,Colorado,Denver,005200,08031005200,+39.6854880,-104.9149990
4537,4562,4562,MEDICINAL OASIS,80222.0,Med & Rec,Denver,2015,39.678747,-104.9145173,Oasis Cannabis Superstore,"6359 E Evans Ave, Denver, CO 80222, United States",5200.0,Colorado,Denver,005200,08031005200,+39.6854880,-104.9149990
4538,4563,4563,MEDICINAL WELLNESS CENTER,80212.0,Med,Mountain View,2014,39.7764696,-105.0560622,Medicinal Wellness Center,"5430 W 44th Ave, Denver, CO 80212, United States",10603.0,Colorado,Jefferson,010603,08059010603,+39.7729915,-105.0673281
4539,4564,4564,MEDICINAL WELLNESS CENTER,802127336.0,Med,Mountain View,2014,39.7764696,-105.0560622,Medicinal Wellness Center,"5430 W 44th Ave, Denver, CO 80212, United States",10603.0,Colorado,Jefferson,010603,08059010603,+39.7729915,-105.0673281
4540,4565,4565,MEDICINAL WELLNESS CENTER,802127336.0,Med,Mountain View,2015,39.7764696,-105.0560622,Medicinal Wellness Center,"5430 W 44th Ave, Denver, CO 80212, United States",10603.0,Colorado,Jefferson,010603,08059010603,+39.7729915,-105.0673281
4541,4566,4566,MEDICINE  MAN OF GLENWOOD SPRINGS,81601.0,Rec,Glenwood Springs,2015,39.5429761,-107.3244924,Green Medicine & Wellness,"1030 Grand Ave, Glenwood Springs, CO 81601, United States",951702.0,Colorado,Garfield,951702,08045951702,+39.5348774,-107.3101964
4542,4567,4567,MEDICINE  MAN OF GLENWOOD SPRINGS,81601.0,Rec,Glenwood Springs,2016,39.5429761,-107.3244924,Green Medicine & Wellness,"1030 Grand Ave, Glenwood Springs, CO 81601, United States",951702.0,Colorado,Garfield,951702,08045951702,+39.5348774,-107.3101964
4543,4568,4568,MEDICINE MAN,80014.0,Rec,Aurora,2016,39.68176,-104.8663757,Medicine Man Aurora Dispensary,"1901 S Havana St, Aurora, CO 80014, United States",87100.0,Colorado,Arapahoe,087100,08005087100,+39.6799125,-104.8700942
